t,T,x,xdot
3649.9999999999804,180,0.7562227364223724,5.559047327613693e-05
3659.9999999999804,180,0.7567755178682386,5.5278144586629014e-05
3669.9999999999804,180,0.7573252029811041,5.496851128654756e-05
3679.99999999998,180,0.7578718184079335,5.4661542682947825e-05
3689.99999999998,180,0.7584153904930245,5.435720850910437e-05
3699.99999999998,180,0.7589559452822011,5.4055478917656716e-05
3709.9999999999795,180,0.7594935085269399,5.375632447387775e-05
3719.9999999999795,180,0.7600281056884305,5.3459716149062196e-05
3729.9999999999795,180,0.7605597619415708,5.316562531403275e-05
3739.999999999979,180,0.7610885021788985,5.2874023732762184e-05
3749.999999999979,180,0.7616143510144595,5.258488355610858e-05
3759.999999999979,180,0.7621373327876161,5.2298177315661916e-05
3769.9999999999786,180,0.7626574715667931,5.201387791769973e-05
3779.9999999999786,180,0.7631747911531656,5.1731958637249954e-05
3789.9999999999786,180,0.7636893150842882,5.1452393112258764e-05
3799.999999999978,180,0.7642010666376667,5.1175155337861264e-05
3809.999999999978,180,0.7647100688342743,5.090021966075362e-05
3819.999999999978,180,0.7652163444420109,5.062756077366386e-05
3829.999999999978,180,0.7657199159791102,5.035715370992047e-05
3839.9999999999777,180,0.7662208057174913,5.0088973838116015e-05
3849.999999999978,180,0.7667190356860599,4.9822996856864624e-05
3859.999999999978,180,0.7672146276739564,4.955919878965114e-05
3869.9999999999786,180,0.7677076032337541,4.929755597977055e-05
3879.999999999979,180,0.7681979836846077,4.9038045085355764e-05
3889.999999999979,180,0.7686857901153527,4.878064307449196e-05
3899.9999999999795,180,0.7691710433875568,4.852532722041639e-05
3909.99999999998,180,0.7696537641385248,4.827207509680135e-05
3919.99999999998,180,0.770133972784256,4.8020864573119115e-05
3929.9999999999804,180,0.7706116895223568,4.7771673810087344e-05
3939.999999999981,180,0.7710869343349087,4.752448125519333e-05
3949.999999999981,180,0.7715597269912917,4.727926563829551e-05
3959.9999999999814,180,0.7720300870509648,4.703600596730101e-05
3969.9999999999814,180,0.772498033866204,4.6794681523917704e-05
3979.999999999982,180,0.7729635865847988,4.655527185947919e-05
3989.9999999999823,180,0.7734267641527072,4.6317756790841634e-05
3999.9999999999823,180,0.7738875853166707,4.608211639635104e-05
4009.9999999999827,180,0.7743460686267895,4.584833101187927e-05
4019.9999999999827,180,0.7748022324390588,4.561638122692835e-05
4029.999999999983,180,0.7752560949178667,4.538624788080077e-05
4039.9999999999836,180,0.7757076740384551,4.515791205883547e-05
4049.9999999999836,180,0.7761569875893422,4.493135508870744e-05
4059.999999999984,180,0.77660405317471,4.470655853679062e-05
4069.9999999999845,180,0.7770488882167559,4.448350420458218e-05
4079.9999999999845,180,0.7774915099580078,4.426217412518743e-05
4089.999999999985,180,0.7779319354636064,4.404255055986423e-05
4099.999999999985,180,0.7783701816235526,4.3824615994625526e-05
4109.999999999985,180,0.7788062651549217,4.3608353136899395e-05
4119.999999999985,180,0.7792402026040441,4.3393744912244914e-05
4129.999999999986,180,0.7796720103486554,4.318077446112361e-05
4139.999999999986,180,0.7801017046000126,4.296942513572458e-05
4149.999999999986,180,0.780529301404981,4.275968049684308e-05
4159.999999999987,180,0.7809548166480891,4.255152431081104e-05
4169.999999999987,180,0.7813782660535539,4.234494054647898e-05
4179.999999999987,180,0.7817996651872764,4.2139913372247895e-05
